species,longitude,latitude,year,source
desmodus_rotundus,-73.60496,5.51926,1965,vampires
desmodus_rotundus,-73.55312,5.59201,1965,vampires
desmodus_rotundus,-73.60496,5.51926,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-75.9117,4.7464,1965,vampires
desmodus_rotundus,-83.183334,9.016667,1965,vampires
desmodus_rotundus,-59.08242,2.83333,1965,vampires
desmodus_rotundus,-59.51666,3,1965,vampires
desmodus_rotundus,-58.68333,1.56666,1965,vampires
desmodus_rotundus,-58.68333,1.56666,1965,vampires
desmodus_rotundus,-87.455753,15.733915,1965,vampires
desmodus_rotundus,-92.26048774,14.9089166,1965,vampires
desmodus_rotundus,-95.21414,18.441396,1965,vampires
desmodus_rotundus,-93.89857998,16.23467641,1965,vampires
desmodus_rotundus,-95.11381,18.42008,1965,vampires
desmodus_rotundus,-91.946667,17.475556,1965,vampires
desmodus_rotundus,-91.946667,17.475556,1965,vampires
desmodus_rotundus,-99.334442,18.305277,1965,vampires
desmodus_rotundus,-99.334442,18.305277,1965,vampires
desmodus_rotundus,-91.946667,17.475556,1965,vampires
desmodus_rotundus,-91.946667,17.475556,1965,vampires
desmodus_rotundus,-95.035278,18.503889,1965,vampires
desmodus_rotundus,-95.035278,18.503889,1965,vampires
desmodus_rotundus,-99.823889,18.325556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.455555,17.385556,1965,vampires
desmodus_rotundus,-99.4425,22.844444,1965,vampires
desmodus_rotundus,-99.456944,17.360556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.455556,17.385556,1965,vampires
desmodus_rotundus,-99.456944,17.360556,1965,vampires
desmodus_rotundus,-99.406389,22.844444,1965,vampires
desmodus_rotundus,-91.981389,16.3425,1965,vampires
desmodus_rotundus,-91.981389,16.3425,1965,vampires
desmodus_rotundus,-96.191667,18.041667,1965,vampires
desmodus_rotundus,-96.191667,18.041667,1965,vampires
desmodus_rotundus,-96.191667,18.041667,1965,vampires
desmodus_rotundus,-96.123889,18.031389,1965,vampires
desmodus_rotundus,-96.123889,18.031389,1965,vampires
desmodus_rotundus,-96.123889,18.031389,1965,vampires
desmodus_rotundus,-95.560278,16.437778,1965,vampires
desmodus_rotundus,-95.560278,16.437778,1965,vampires
desmodus_rotundus,-104.063889,19.823889,1965,vampires
desmodus_rotundus,-104.063889,19.823889,1965,vampires
desmodus_rotundus,-104.063889,19.823889,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.560278,16.437778,1965,vampires
desmodus_rotundus,-95.560278,16.437778,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-95.631667,16.424722,1965,vampires
desmodus_rotundus,-99.44626753,22.8440674,1965,vampires
desmodus_rotundus,-99.44626753,22.8440674,1965,vampires
desmodus_rotundus,-99.44626753,22.8440674,1965,vampires
desmodus_rotundus,-99.44626753,22.8440674,1965,vampires
desmodus_rotundus,-99.44626753,22.8440674,1965,vampires
desmodus_rotundus,-99.44626753,22.8440674,1965,vampires
desmodus_rotundus,-92.045833,17.483333,1965,vampires
desmodus_rotundus,-92.04742951,17.48489703,1965,vampires
desmodus_rotundus,-95.21222959,18.47761823,1965,vampires
desmodus_rotundus,-95.21222959,18.47761823,1965,vampires
desmodus_rotundus,-95.21222959,18.47761823,1965,vampires
desmodus_rotundus,-91.985833,16.345833,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.9813139,16.3432859,1965,vampires
desmodus_rotundus,-91.35991031,16.39356294,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-104.0632406,19.82594299,1965,vampires
desmodus_rotundus,-103.7170659,20.67717484,1965,vampires
desmodus_rotundus,-103.7532874,20.84207718,1965,vampires
desmodus_rotundus,-103.7532874,20.84207718,1965,vampires
desmodus_rotundus,-103.7192084,18.75063498,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-96.715833,17.036111,1965,vampires
desmodus_rotundus,-92.556667,16.660556,1965,vampires
desmodus_rotundus,-91.986,16.346,1965,vampires
desmodus_rotundus,-91.981,16.343,1965,vampires
desmodus_rotundus,-91.947,17.476,1965,vampires
desmodus_rotundus,-92.557,16.661,1965,vampires
desmodus_rotundus,-92.04,17.48,1965,vampires
desmodus_rotundus,-91.98,16.34,1965,vampires
desmodus_rotundus,-91.98139,16.3425,1965,vampires
desmodus_rotundus,-91.36,16.39,1965,vampires
desmodus_rotundus,-103.71861,18.75,1965,vampires
desmodus_rotundus,-99.456,17.386,1965,vampires
desmodus_rotundus,-99.457,17.361,1965,vampires
desmodus_rotundus,-99.82389,18.325556,1965,vampires
desmodus_rotundus,-103.75,20.84,1965,vampires
desmodus_rotundus,-104.06,19.82,1965,vampires
desmodus_rotundus,-95.632,16.425,1965,vampires
desmodus_rotundus,-95.56,16.438,1965,vampires
desmodus_rotundus,-96.123886,18.03139,1965,vampires
desmodus_rotundus,-95.63167,16.424723,1965,vampires
desmodus_rotundus,-95.56028,16.437778,1965,vampires
desmodus_rotundus,-96.124,18.031,1965,vampires
desmodus_rotundus,-99.40639,22.844444,1965,vampires
desmodus_rotundus,-99.442,22.844,1965,vampires
desmodus_rotundus,-99.44,22.84,1965,vampires
desmodus_rotundus,-95.21,18.47,1965,vampires
desmodus_rotundus,-86.32497473,12.27612574,1965,vampires
desmodus_rotundus,-86.32497473,12.27612574,1965,vampires
desmodus_rotundus,-85.78643998,12.66542577,1965,vampires
desmodus_rotundus,-85.78643998,12.66542577,1965,vampires
desmodus_rotundus,-66.9,10.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.4,10.62,1965,vampires
desmodus_rotundus,-68.4,10.62,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-70.58,9.52,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.4,10.62,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.4,10.62,1965,vampires
desmodus_rotundus,-67.22,6.55,1965,vampires
desmodus_rotundus,-67.22,6.55,1965,vampires
desmodus_rotundus,-67.22,6.55,1965,vampires
desmodus_rotundus,-67.22,6.55,1965,vampires
desmodus_rotundus,-67.22,6.55,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.4,10.62,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.25,10.58,1965,vampires
desmodus_rotundus,-68.4,10.62,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.63,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-70.67,9.53,1965,vampires
desmodus_rotundus,-67.22,6.55,1965,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,NA,NA,1964,vampires
desmodus_rotundus,-64.11497778,-29.85811389,1964,vampires
desmodus_rotundus,-88.98867,16.97181,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-89.016667,16.983333,1964,vampires
desmodus_rotundus,-88.366667,17.766667,1964,vampires
desmodus_rotundus,-64.816666,-13.066667,1964,vampires
desmodus_rotundus,-64.816666,-13.066667,1964,vampires
desmodus_rotundus,-66.083336,-11.05,1964,vampires
desmodus_rotundus,-66.083336,-11.05,1964,vampires
desmodus_rotundus,-64.816666,-13.066667,1964,vampires
desmodus_rotundus,-64.800003,-13.066667,1964,vampires
desmodus_rotundus,-64.800003,-13.066667,1964,vampires
desmodus_rotundus,-64.800003,-13.066667,1964,vampires
desmodus_rotundus,-64.816666,-13.066667,1964,vampires
desmodus_rotundus,-76.6413,3.8009,1964,vampires
desmodus_rotundus,-75.43675,9.45408,1964,vampires
desmodus_rotundus,-84.43333,10.28968,1964,vampires
desmodus_rotundus,-84.43333,10.28968,1964,vampires
desmodus_rotundus,-83.76667,10.21667,1964,vampires
desmodus_rotundus,-83.76667,10.21667,1964,vampires
desmodus_rotundus,-83.64971399,9.901134861,1964,vampires
desmodus_rotundus,-83.64971399,9.901134861,1964,vampires
desmodus_rotundus,-83.64971399,9.901134861,1964,vampires
desmodus_rotundus,-83.64971399,9.901134861,1964,vampires
desmodus_rotundus,-83.64971399,9.901134861,1964,vampires
desmodus_rotundus,-83.64971399,9.901134861,1964,vampires
desmodus_rotundus,-83.64971399,9.901134861,1964,vampires
desmodus_rotundus,-84.5,9.53305,1964,vampires
desmodus_rotundus,-59.466667,2.633333,1964,vampires
desmodus_rotundus,-59.883333,2.466667,1964,vampires
desmodus_rotundus,-59.883333,2.466667,1964,vampires
desmodus_rotundus,-59.883333,2.466667,1964,vampires
desmodus_rotundus,-59.37192,2.83333,1964,vampires
desmodus_rotundus,-106.4127502,23.28083877,1964,vampires
desmodus_rotundus,-106.4127502,23.28083877,1964,vampires
desmodus_rotundus,-106.4127502,23.28083877,1964,vampires
desmodus_rotundus,-106.4127502,23.28083877,1964,vampires
desmodus_rotundus,-106.4127502,23.28083877,1964,vampires
desmodus_rotundus,-95.06485,18.400767,1964,vampires
desmodus_rotundus,-95.06485,18.400767,1964,vampires
desmodus_rotundus,-97.13337922,16.23272179,1964,vampires
desmodus_rotundus,-96.76226722,18.74537919,1964,vampires
desmodus_rotundus,-96.76226722,18.74537919,1964,vampires
desmodus_rotundus,-96.76226722,18.74537919,1964,vampires
desmodus_rotundus,-94.98467184,18.36468022,1964,vampires
desmodus_rotundus,-94.98467,18.364,1964,vampires
desmodus_rotundus,-95.21414,18.441396,1964,vampires
desmodus_rotundus,-95.21241,18.45037,1964,vampires
desmodus_rotundus,-104.2872649,19.08949688,1964,vampires
desmodus_rotundus,-95.15118437,17.88452273,1964,vampires
desmodus_rotundus,-99.23982584,18.76620482,1964,vampires
desmodus_rotundus,-99.46722,17.36056,1964,vampires
desmodus_rotundus,-95.089684,18.431533,1964,vampires
desmodus_rotundus,-96.30003121,17.76237243,1964,vampires
desmodus_rotundus,-96.30003121,17.76237243,1964,vampires
desmodus_rotundus,-104.973055,21.943889,1964,vampires
desmodus_rotundus,-104.973117,21.94389,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-95.225,18.458333,1964,vampires
desmodus_rotundus,-95.181667,18.449722,1964,vampires
desmodus_rotundus,-95.181667,18.449722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-103.748333,21.831389,1964,vampires
desmodus_rotundus,-103.748333,21.831389,1964,vampires
desmodus_rotundus,-105.285278,21.539167,1964,vampires
desmodus_rotundus,-105.285278,21.539167,1964,vampires
desmodus_rotundus,-105.285278,21.539167,1964,vampires
desmodus_rotundus,-105.285278,21.539167,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-99.837222,18.334722,1964,vampires
desmodus_rotundus,-105.28528,21.53944,1964,vampires
desmodus_rotundus,-105.28528,21.53944,1964,vampires
desmodus_rotundus,-105.28528,21.53944,1964,vampires
desmodus_rotundus,-105.28528,21.53944,1964,vampires
desmodus_rotundus,-103.750617,21.83139,1964,vampires
desmodus_rotundus,-103.750617,21.83139,1964,vampires
desmodus_rotundus,-97.075,16.091667,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-97.082222,16.0925,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-99.036944,22.644167,1964,vampires
desmodus_rotundus,-107.5051083,25.54647575,1964,vampires
desmodus_rotundus,-104.9733676,21.94437297,1964,vampires
desmodus_rotundus,-104.9733676,21.94437297,1964,vampires
desmodus_rotundus,-104.9733676,21.94437297,1964,vampires
desmodus_rotundus,-104.9733676,21.94437297,1964,vampires
desmodus_rotundus,-104.9733676,21.94437297,1964,vampires
desmodus_rotundus,-104.69149350000001,20.16285304,1964,vampires
desmodus_rotundus,-104.69149350000001,20.16285304,1964,vampires
desmodus_rotundus,-105.5352676,23.04425951,1964,vampires
desmodus_rotundus,-99.16565374,17.45571195,1964,vampires
desmodus_rotundus,-99.16565374,17.45571195,1964,vampires
desmodus_rotundus,-99.46732648,17.3557159,1964,vampires
desmodus_rotundus,-99.46732648,17.3557159,1964,vampires
desmodus_rotundus,-99.46732648,17.3557159,1964,vampires
desmodus_rotundus,-99.46732648,17.3557159,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.824167,24.101111,1964,vampires
desmodus_rotundus,-99.769722,23.971944,1964,vampires
desmodus_rotundus,-99.76897775,23.97030461,1964,vampires
desmodus_rotundus,-99.76897775,23.97030461,1964,vampires
desmodus_rotundus,-99.76897775,23.97030461,1964,vampires
desmodus_rotundus,-99.76897775,23.97030461,1964,vampires
desmodus_rotundus,-99.76897775,23.97030461,1964,vampires
desmodus_rotundus,-99.76897587,23.9993634,1964,vampires
desmodus_rotundus,-99.76897587,23.9993634,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.81985736,24.06519749,1964,vampires
desmodus_rotundus,-99.79413296,24.12002231,1964,vampires
desmodus_rotundus,-99.79413296,24.12002231,1964,vampires
desmodus_rotundus,-99.79413296,24.12002231,1964,vampires
desmodus_rotundus,-99.81619158,24.14084237,1964,vampires
desmodus_rotundus,-99.81619158,24.14084237,1964,vampires
desmodus_rotundus,-99.81619158,24.14084237,1964,vampires
desmodus_rotundus,-103.7508385,21.83188257,1964,vampires
desmodus_rotundus,-103.7508385,21.83188257,1964,vampires
desmodus_rotundus,-103.7508385,21.83188257,1964,vampires
desmodus_rotundus,-95.208333,18.475,1964,vampires
desmodus_rotundus,-95.208333,18.475,1964,vampires
desmodus_rotundus,-95.208333,18.475,1964,vampires
desmodus_rotundus,-95.208333,18.475,1964,vampires
desmodus_rotundus,-95.191667,18.458333,1964,vampires
desmodus_rotundus,-95.191667,18.458333,1964,vampires
desmodus_rotundus,-95.191667,18.458333,1964,vampires
